bureau_id,app_id,account_type,account_age_months,credit_limit,current_balance,months_past_due,account_status
BUR030037,APP209378,Personal Loan,45,1144.64,423.06,0,Closed
BUR030038,APP209379,Student Loan,100,12892.36,5583.08,0,Closed
BUR030039,APP209379,Mortgage,4,10055.3,1874.32,1,Active
BUR030040,APP209379,Auto Loan,108,1115.21,595.7,0,Active
BUR030041,APP209379,Mortgage,83,12622.11,8268.1,0,Active
BUR030042,APP209379,Mortgage,174,12318.64,4196.99,0,Active
BUR030043,APP209379,Credit Card,55,6192.53,1630.0,0,Active
BUR030044,APP209380,Retail Card,46,10030.42,5605.84,0,Active
BUR030045,APP209380,Credit Card,113,28684.31,7530.21,0,Active
BUR030046,APP209380,Personal Loan,79,13150.18,7830.2,0,Active
BUR030047,APP209380,Retail Card,81,27087.46,19299.67,0,Closed
BUR030048,APP209381,Auto Loan,77,6810.96,2037.02,0,Active
BUR030049,APP209381,Retail Card,76,7443.18,3068.6,0,Active
BUR030050,APP209381,Student Loan,48,1202.88,504.81,1,Active
BUR030051,APP209382,Retail Card,55,7396.38,6597.66,0,Active
BUR030052,APP209382,Credit Card,15,4528.02,2626.6,0,Closed
BUR030053,APP209383,Retail Card,111,1107.4,308.59,0,Closed
BUR030054,APP209383,Student Loan,138,27389.28,2827.78,2,Closed
BUR030055,APP209384,Personal Loan,112,2111.33,1566.86,2,Closed
BUR030056,APP209384,Student Loan,135,17991.2,935.39,0,Active
BUR030057,APP209385,Personal Loan,49,9790.89,5134.29,0,Closed
BUR030058,APP209386,Credit Card,171,10389.64,4165.56,11,Active
BUR030059,APP209386,Student Loan,70,1803.54,1415.72,1,Active
BUR030060,APP209387,Mortgage,110,18969.16,14248.7,0,Closed
BUR030061,APP209387,Student Loan,12,7044.98,4059.13,7,Active
BUR030062,APP209388,Retail Card,73,19970.4,4523.5,0,Active
BUR030063,APP209389,Student Loan,92,44421.29,12585.23,3,Active
BUR030064,APP209389,Student Loan,129,16095.11,1854.51,0,Closed
BUR030065,APP209389,Auto Loan,13,2682.25,1911.05,0,Closed
BUR030066,APP209389,Auto Loan,77,7210.94,1131.73,1,Active
BUR030067,APP209390,Mortgage,96,8085.72,3319.37,0,Active
BUR030068,APP209390,Personal Loan,153,4364.2,1316.91,0,Active
BUR030069,APP209390,Personal Loan,14,229.99,144.19,0,Closed
BUR030070,APP209390,Auto Loan,46,6613.53,2727.34,0,Active
BUR030071,APP209391,Retail Card,69,29225.05,8602.76,0,Active
BUR030072,APP209391,Retail Card,23,24121.87,16319.55,0,Closed
BUR030073,APP209391,Mortgage,164,4983.66,972.89,0,Closed
BUR030074,APP209392,Credit Card,8,20835.65,13036.93,2,Closed
BUR030075,APP209392,Retail Card,16,24918.07,3947.48,0,Active
BUR030076,APP209392,Personal Loan,116,1759.8,401.49,0,Active
BUR030077,APP209393,Mortgage,114,2861.87,1369.36,0,Active
BUR030078,APP209393,Retail Card,85,5080.2,1217.18,0,Active
BUR030079,APP209394,Retail Card,90,8182.29,7709.8,0,Active
BUR030080,APP209394,Personal Loan,169,642.32,359.82,0,Active
BUR030081,APP209394,Personal Loan,154,3411.06,2340.99,0,Closed
BUR030082,APP209394,Credit Card,15,19532.44,3063.94,0,Active
BUR030083,APP209394,Personal Loan,43,3229.16,1437.37,1,Active
BUR030084,APP209394,Mortgage,106,3344.57,2260.24,0,Active
BUR030085,APP209396,Mortgage,149,4351.36,2256.49,0,Active
BUR030086,APP209396,Retail Card,21,14625.92,5833.65,0,Active
BUR030087,APP209397,Retail Card,81,3060.33,750.99,0,Active
BUR030088,APP209397,Auto Loan,34,36569.44,8172.87,0,Active
BUR030089,APP209397,Credit Card,154,6299.97,3885.12,0,Closed
BUR030090,APP209398,Student Loan,57,23750.55,9959.65,0,Active
BUR030091,APP209399,Retail Card,119,16193.06,7274.04,0,Active
BUR030092,APP209399,Mortgage,25,15036.67,13520.0,0,Active
BUR030093,APP209400,Mortgage,81,35224.73,25384.09,0,Active
BUR030094,APP209401,Personal Loan,135,510.42,347.35,0,Active
BUR030095,APP209401,Credit Card,130,16233.75,15541.38,0,Active
BUR030096,APP209401,Retail Card,103,5890.01,706.13,0,Active
BUR030097,APP209402,Auto Loan,24,1706.23,733.6,0,Active
BUR030098,APP209403,Retail Card,71,8651.0,5372.54,6,Active
BUR030099,APP209403,Personal Loan,137,14154.24,6587.86,0,Active
BUR030100,APP209403,Credit Card,74,9419.14,3431.76,0,Active
BUR030101,APP209403,Mortgage,70,10164.45,5222.32,0,Active
BUR030102,APP209404,Credit Card,18,11247.96,8516.25,2,Active
BUR030103,APP209405,Retail Card,165,8320.25,859.49,0,Active
BUR030104,APP209405,Credit Card,9,9102.54,1707.68,0,Active
BUR030105,APP209406,Credit Card,60,2125.6,2013.31,0,Active
BUR030106,APP209406,Student Loan,70,15369.05,7844.15,1,Active
BUR030107,APP209407,Credit Card,142,2396.31,1315.96,3,Active
BUR030108,APP209407,Student Loan,132,9005.58,5668.17,0,Closed
BUR030109,APP209407,Credit Card,128,1199.64,677.9,0,Closed
BUR030110,APP209407,Mortgage,119,6803.06,2365.17,0,Active
BUR030111,APP209408,Student Loan,55,5894.45,3599.9,0,Active
BUR030112,APP209408,Credit Card,70,547.39,73.09,8,Active
BUR030113,APP209408,Retail Card,86,4698.2,3150.8,0,Closed
BUR030114,APP209409,Personal Loan,139,1658.61,778.02,1,Active
BUR030115,APP209409,Auto Loan,84,2426.27,530.78,0,Closed
BUR030116,APP209409,Student Loan,85,3492.08,1501.31,0,Closed
BUR030117,APP209410,Credit Card,157,13294.89,8187.57,0,Active
BUR030118,APP209410,Student Loan,173,7420.22,3082.43,1,Active
BUR030119,APP209411,Mortgage,74,5826.52,1328.08,0,Closed
BUR030120,APP209412,Student Loan,140,11592.69,4869.76,0,Active
BUR030121,APP209413,Auto Loan,149,677.3,358.57,0,Active
BUR030122,APP209413,Personal Loan,12,14397.17,900.12,0,Closed
BUR030123,APP209413,Auto Loan,91,22525.7,8978.77,0,Active
BUR030124,APP209414,Credit Card,24,590.07,539.97,0,Active
BUR030125,APP209415,Personal Loan,9,30611.97,11091.58,0,Active
BUR030126,APP209415,Credit Card,15,6065.67,2738.2,0,Active
BUR030127,APP209415,Retail Card,82,10412.26,4137.78,0,Active
BUR030128,APP209415,Mortgage,96,28188.69,21447.78,0,Active
BUR030129,APP209415,Auto Loan,122,1103.33,511.49,0,Closed
BUR030130,APP209416,Mortgage,76,6670.19,2904.88,3,Active
BUR030131,APP209416,Student Loan,92,3236.29,1234.63,0,Active
BUR030132,APP209417,Personal Loan,77,6980.48,3266.09,0,Active
BUR030133,APP209417,Personal Loan,152,1257.54,510.86,0,Closed
BUR030134,APP209417,Mortgage,42,8934.82,565.81,0,Active
BUR030135,APP209417,Credit Card,91,2095.39,791.1,0,Active
BUR030136,APP209418,Mortgage,44,5320.61,3469.52,0,Active
BUR030137,APP209418,Retail Card,86,967.29,378.11,2,Active
BUR030138,APP209418,Auto Loan,49,8790.07,4105.92,0,Active
BUR030139,APP209418,Mortgage,3,200.0,147.73,0,Active
BUR030140,APP209418,Personal Loan,127,13128.05,3939.2,0,Active
BUR030141,APP209419,Mortgage,146,4180.86,223.13,0,Closed
BUR030142,APP209419,Personal Loan,147,22668.31,15580.59,6,Closed
BUR030143,APP209419,Mortgage,2,1964.15,1133.07,0,Active
BUR030144,APP209419,Credit Card,41,2797.99,703.68,0,Closed
BUR030145,APP209420,Personal Loan,72,3950.24,1631.63,0,Closed
BUR030146,APP209420,Credit Card,49,2528.49,1093.68,0,Active
BUR030147,APP209420,Auto Loan,37,17253.54,9313.63,0,Active
BUR030148,APP209421,Auto Loan,84,10904.66,3600.62,0,Closed
BUR030149,APP209421,Credit Card,171,2015.64,629.86,0,Active
BUR030150,APP209421,Mortgage,64,11344.01,4130.64,0,Active
BUR030151,APP209421,Credit Card,14,14900.47,12523.58,10,Closed
BUR030152,APP209422,Credit Card,137,16117.5,8322.36,0,Active
BUR030153,APP209422,Credit Card,143,17895.3,1369.58,0,Active
BUR030154,APP209424,Mortgage,145,1092.41,829.45,1,Active
BUR030155,APP209424,Retail Card,25,6071.19,2185.74,10,Active
BUR030156,APP209424,Credit Card,94,8178.78,666.0,0,Closed
BUR030157,APP209424,Auto Loan,96,18956.63,14241.98,1,Active
BUR030158,APP209424,Personal Loan,131,2850.9,1000.52,0,Closed
BUR030159,APP209424,Auto Loan,49,2249.61,355.34,0,Active
BUR030160,APP209425,Credit Card,94,3424.49,3115.46,0,Active
BUR030161,APP209425,Personal Loan,21,11584.38,3955.12,0,Active
BUR030162,APP209425,Personal Loan,69,38421.28,10271.85,4,Active
BUR030163,APP209426,Student Loan,57,4142.49,3992.66,5,Closed
BUR030164,APP209426,Auto Loan,138,1546.56,631.43,0,Active
BUR030165,APP209428,Student Loan,164,2548.51,677.96,5,Active
BUR030166,APP209430,Student Loan,44,1829.5,1207.46,0,Closed
BUR030167,APP209430,Auto Loan,162,7138.35,3049.14,0,Active
BUR030168,APP209430,Student Loan,69,1249.65,28.6,0,Active
BUR030169,APP209430,Retail Card,156,3987.11,3134.81,0,Active
BUR030170,APP209431,Student Loan,51,810.01,245.64,0,Active
BUR030171,APP209432,Credit Card,34,7229.78,2640.91,0,Active
BUR030172,APP209433,Credit Card,117,9193.48,7591.03,0,Closed
BUR030173,APP209433,Auto Loan,161,14871.59,12676.57,2,Active
BUR030174,APP209433,Personal Loan,163,1615.77,263.13,0,Closed
BUR030175,APP209433,Student Loan,6,13491.79,1957.99,0,Closed
BUR030176,APP209433,Mortgage,108,14355.3,4740.17,0,Active
BUR030177,APP209433,Retail Card,179,8118.43,1789.91,0,Active
BUR030178,APP209434,Mortgage,99,4270.28,2782.33,0,Active
BUR030179,APP209434,Personal Loan,153,200.0,91.6,1,Closed
BUR030180,APP209434,Credit Card,152,2388.81,648.07,0,Active
BUR030181,APP209434,Personal Loan,62,31039.25,17138.84,0,Active
BUR030182,APP209434,Mortgage,85,2193.72,2155.63,0,Active
BUR030183,APP209435,Personal Loan,87,9465.39,1778.96,0,Active
BUR030184,APP209435,Auto Loan,106,4801.31,2208.57,4,Closed
BUR030185,APP209435,Credit Card,89,18551.67,7685.87,0,Closed
BUR030186,APP209435,Mortgage,69,1680.32,595.38,0,Active
BUR030187,APP209436,Credit Card,14,8812.16,6398.04,1,Active
BUR030188,APP209436,Credit Card,120,30162.49,3881.33,0,Active
BUR030189,APP209437,Student Loan,22,6977.39,3585.15,0,Active
BUR030190,APP209437,Mortgage,143,16618.4,5181.11,3,Closed
BUR030191,APP209437,Student Loan,173,12395.59,5808.06,0,Active
BUR030192,APP209437,Personal Loan,83,4169.64,2435.25,0,Closed
BUR030193,APP209437,Student Loan,57,35346.35,17918.21,0,Closed
BUR030194,APP209438,Personal Loan,67,891.35,217.35,0,Closed
BUR030195,APP209438,Student Loan,77,2500.29,802.6,0,Active
BUR030196,APP209438,Credit Card,119,1768.22,879.87,0,Active
BUR030197,APP209439,Retail Card,59,479.98,128.11,2,Active
BUR030198,APP209439,Auto Loan,132,955.11,633.86,0,Active
BUR030199,APP209439,Credit Card,63,899.83,470.68,0,Active
BUR030200,APP209439,Mortgage,109,7775.78,5987.83,0,Closed
BUR030201,APP209440,Student Loan,134,1389.33,456.13,0,Closed
BUR030202,APP209440,Retail Card,96,24577.42,14455.49,0,Active
BUR030203,APP209440,Mortgage,141,14339.89,4073.53,0,Active
BUR030204,APP209440,Retail Card,49,8127.42,1455.28,0,Active
BUR030205,APP209441,Auto Loan,109,9349.39,7689.24,0,Closed
BUR030206,APP209441,Student Loan,85,953.1,417.65,0,Active
BUR030207,APP209441,Personal Loan,101,3820.82,1412.61,0,Active
BUR030208,APP209441,Retail Card,107,19994.48,8578.32,4,Closed
BUR030209,APP209442,Personal Loan,51,1152.76,378.11,0,Active
BUR030210,APP209443,Retail Card,100,4856.74,1447.18,2,Active
BUR030211,APP209443,Credit Card,31,23022.85,6234.25,0,Closed
BUR030212,APP209445,Personal Loan,166,502.77,43.19,0,Active
BUR030213,APP209445,Student Loan,33,500.81,267.64,0,Active
BUR030214,APP209445,Retail Card,8,8135.91,791.46,0,Active
BUR030215,APP209446,Mortgage,127,2722.83,1131.71,0,Closed
BUR030216,APP209446,Credit Card,112,342.67,274.5,0,Active
BUR030217,APP209447,Personal Loan,175,20261.6,3096.83,0,Active
BUR030218,APP209447,Student Loan,39,6527.34,1844.22,0,Active
BUR030219,APP209447,Personal Loan,104,16508.8,11157.12,0,Active
BUR030220,APP209447,Personal Loan,89,4924.45,1236.81,1,Active
BUR030221,APP209448,Mortgage,3,1722.35,528.16,0,Active
BUR030222,APP209449,Auto Loan,65,1461.41,417.85,0,Closed
BUR030223,APP209449,Retail Card,56,30393.45,13079.36,0,Closed
BUR030224,APP209450,Personal Loan,35,6118.52,1760.82,0,Active
BUR030225,APP209450,Personal Loan,64,13667.7,3986.21,0,Active
BUR030226,APP209450,Credit Card,91,3186.0,1684.2,0,Active
BUR030227,APP209450,Student Loan,78,675.13,86.97,2,Active
BUR030228,APP209450,Auto Loan,80,9919.66,2180.47,0,Active
BUR030229,APP209451,Mortgage,42,5470.88,2127.05,2,Active
BUR030230,APP209451,Retail Card,150,9534.43,2289.6,0,Active
BUR030231,APP209451,Credit Card,107,10011.04,1573.96,0,Closed
BUR030232,APP209451,Auto Loan,40,10337.54,7772.41,0,Active
BUR030233,APP209451,Retail Card,46,3404.86,1282.66,0,Active
BUR030234,APP209451,Mortgage,112,11008.24,7038.72,0,Active
BUR030235,APP209451,Retail Card,173,2126.83,898.09,0,Active
BUR030236,APP209452,Student Loan,174,6626.48,2845.6,0,Closed
BUR030237,APP209452,Retail Card,34,4654.72,2259.94,0,Closed
BUR030238,APP209453,Credit Card,70,3241.0,1690.05,0,Active
BUR030239,APP209453,Personal Loan,49,3559.83,2822.83,0,Active
BUR030240,APP209453,Mortgage,2,24797.7,23227.07,4,Active
BUR030241,APP209453,Mortgage,145,18908.05,4043.62,0,Active
BUR030242,APP209454,Auto Loan,142,909.98,449.0,0,Closed
BUR030243,APP209454,Mortgage,151,10681.53,7168.96,0,Active
BUR030244,APP209455,Student Loan,8,10604.84,2581.64,0,Active
BUR030245,APP209455,Mortgage,109,200.0,69.07,0,Active
BUR030246,APP209455,Auto Loan,76,18896.89,11820.4,1,Active
BUR030247,APP209456,Personal Loan,22,45678.17,13017.98,0,Active
BUR030248,APP209456,Student Loan,159,7486.72,3614.68,0,Active
BUR030249,APP209457,Auto Loan,91,7541.15,771.49,0,Active
BUR030250,APP209458,Auto Loan,58,28649.48,12437.96,0,Active
BUR030251,APP209459,Retail Card,69,1989.41,423.04,0,Active
BUR030252,APP209460,Mortgage,57,3016.78,1123.65,11,Active
BUR030253,APP209460,Credit Card,93,245.42,117.83,0,Closed
BUR030254,APP209460,Mortgage,51,200.0,41.8,0,Active
BUR030255,APP209460,Student Loan,14,383.97,69.23,0,Active
BUR030256,APP209461,Student Loan,6,6586.68,2989.71,0,Active
BUR030257,APP209461,Mortgage,143,11579.35,6549.89,0,Active
BUR030258,APP209461,Credit Card,130,4814.77,3096.0,0,Active
BUR030259,APP209462,Retail Card,48,5601.25,1998.03,9,Active
BUR030260,APP209462,Retail Card,42,13930.84,6961.73,0,Active
BUR030261,APP209462,Mortgage,172,1499.49,980.49,0,Closed
BUR030262,APP209462,Mortgage,112,884.17,193.67,0,Closed
BUR030263,APP209462,Credit Card,178,2167.46,771.78,0,Active
BUR030264,APP209462,Auto Loan,25,5579.77,538.95,0,Active
BUR030265,APP209463,Credit Card,143,12205.58,3158.44,0,Active
BUR030266,APP209464,Personal Loan,7,4990.27,357.9,0,Closed
BUR030267,APP209464,Retail Card,105,3536.42,875.72,0,Active
BUR030268,APP209464,Personal Loan,128,996.67,397.87,0,Closed
BUR030269,APP209464,Auto Loan,91,3579.33,1524.73,0,Active
BUR030270,APP209464,Student Loan,88,954.81,889.9,0,Active
BUR030271,APP209465,Credit Card,58,18494.82,7753.14,0,Closed
BUR030272,APP209465,Auto Loan,74,3947.2,1473.63,0,Active
BUR030273,APP209465,Mortgage,67,22056.67,3614.67,0,Active
BUR030274,APP209465,Credit Card,43,6170.77,427.85,0,Active
BUR030275,APP209465,Mortgage,126,7475.38,2674.43,0,Closed
BUR030276,APP209466,Retail Card,117,5690.59,3634.46,0,Active
BUR030277,APP209466,Student Loan,92,20434.08,1572.31,0,Active
BUR030278,APP209466,Student Loan,93,10778.05,6654.01,0,Active
BUR030279,APP209466,Mortgage,155,7890.27,2482.05,0,Closed
BUR030280,APP209466,Retail Card,39,37446.86,2837.09,0,Active
BUR030281,APP209467,Mortgage,66,5063.72,2702.62,0,Active
BUR030282,APP209468,Retail Card,153,10588.35,2484.74,9,Closed
BUR030283,APP209468,Mortgage,178,19808.62,6058.6,0,Active
BUR030284,APP209468,Mortgage,115,16419.91,6952.36,0,Active
BUR030285,APP209469,Personal Loan,158,9873.24,4841.53,0,Active
BUR030286,APP209469,Retail Card,1,2247.63,1362.06,0,Active
BUR030287,APP209469,Student Loan,151,7519.58,2876.09,0,Active
BUR030288,APP209470,Mortgage,91,587.07,63.25,0,Active
BUR030289,APP209470,Student Loan,118,3750.07,794.1,0,Active
BUR030290,APP209470,Credit Card,40,6061.54,4346.11,0,Active
BUR030291,APP209470,Student Loan,105,5261.65,1182.26,0,Closed
BUR030292,APP209470,Auto Loan,155,13084.48,3741.77,0,Active
BUR030293,APP209471,Credit Card,116,2924.67,2376.09,0,Active
BUR030294,APP209471,Student Loan,154,16894.38,9141.78,0,Closed
BUR030295,APP209471,Mortgage,29,13850.6,2620.77,0,Closed
BUR030296,APP209471,Retail Card,55,200.0,94.02,0,Active
BUR030297,APP209471,Auto Loan,141,4114.02,1523.24,0,Active
BUR030298,APP209471,Auto Loan,138,3882.83,1082.37,0,Active
BUR030299,APP209472,Auto Loan,10,3102.89,535.39,0,Closed
BUR030300,APP209472,Student Loan,59,10200.85,3159.93,0,Active
BUR030301,APP209472,Credit Card,167,200.0,92.15,0,Active
BUR030302,APP209472,Mortgage,60,6277.49,4128.89,0,Active
BUR030303,APP209473,Credit Card,153,5225.61,1129.59,0,Closed
BUR030304,APP209474,Credit Card,113,2923.24,742.25,0,Active
BUR030305,APP209474,Retail Card,127,15203.79,10126.04,0,Active
BUR030306,APP209474,Student Loan,73,670.36,16.58,0,Closed
BUR030307,APP209474,Credit Card,30,19849.69,8791.34,0,Active
BUR030308,APP209475,Credit Card,165,12422.03,2371.51,0,Active
BUR030309,APP209475,Mortgage,36,4302.66,2087.42,0,Closed
BUR030310,APP209475,Credit Card,165,3057.56,530.24,0,Active
BUR030311,APP209475,Auto Loan,16,6355.45,3917.4,0,Active
BUR030312,APP209475,Student Loan,165,5829.81,1257.45,0,Active
BUR030313,APP209475,Credit Card,66,200.0,123.08,0,Active
BUR030314,APP209476,Student Loan,64,17522.36,1239.01,0,Active
BUR030315,APP209476,Credit Card,135,7472.28,3144.23,0,Closed
BUR030316,APP209476,Credit Card,178,6500.52,2679.19,3,Closed
BUR030317,APP209477,Mortgage,8,9928.24,1491.83,0,Active
BUR030318,APP209478,Credit Card,109,9713.57,5005.77,0,Active
BUR030319,APP209478,Credit Card,167,5376.41,1691.04,0,Active
BUR030320,APP209479,Student Loan,6,4381.32,3001.47,0,Active
BUR030321,APP209479,Student Loan,17,1263.11,571.16,0,Active
BUR030322,APP209480,Retail Card,6,17349.58,8579.93,0,Active
BUR030323,APP209480,Retail Card,87,15921.33,2586.9,0,Active
BUR030324,APP209480,Student Loan,10,3707.25,1989.31,0,Active
BUR030325,APP209480,Auto Loan,96,6420.47,2280.19,0,Active
BUR030326,APP209480,Auto Loan,23,10794.27,2040.06,0,Active
BUR030327,APP209480,Retail Card,85,5255.29,3282.12,2,Active
BUR030328,APP209482,Personal Loan,152,1367.56,730.92,0,Closed
BUR030329,APP209482,Retail Card,22,2114.91,186.95,0,Active
BUR030330,APP209483,Personal Loan,80,3656.55,1177.27,0,Active
BUR030331,APP209483,Student Loan,114,4758.53,690.19,0,Active
BUR030332,APP209483,Auto Loan,3,6150.36,979.23,0,Active
BUR030333,APP209484,Personal Loan,120,8018.88,1783.22,0,Active
BUR030334,APP209485,Personal Loan,177,10369.68,6240.97,0,Active
BUR030335,APP209485,Auto Loan,10,2729.64,1042.64,0,Closed
BUR030336,APP209485,Credit Card,107,10147.92,4313.66,0,Active
BUR030337,APP209486,Personal Loan,30,3193.57,1374.76,0,Active
BUR030338,APP209487,Personal Loan,27,26526.5,19288.17,0,Active
BUR030339,APP209487,Credit Card,78,7118.99,6315.05,0,Active
BUR030340,APP209487,Retail Card,167,3634.72,1137.75,0,Active
BUR030341,APP209487,Credit Card,178,4421.12,3309.66,2,Active
BUR030342,APP209488,Retail Card,32,4016.3,1176.1,0,Closed
BUR030343,APP209488,Mortgage,79,890.74,371.98,0,Active
BUR030344,APP209488,Personal Loan,108,3874.53,2847.03,0,Active
BUR030345,APP209488,Auto Loan,12,1761.0,1266.38,0,Active
BUR030346,APP209488,Personal Loan,57,19152.39,16705.54,0,Active
BUR030347,APP209488,Auto Loan,74,13969.11,6561.88,0,Closed
BUR030348,APP209489,Personal Loan,46,301.64,51.03,10,Active
BUR030349,APP209489,Retail Card,171,200.0,82.37,9,Active
BUR030350,APP209489,Retail Card,121,13100.23,570.91,0,Closed
BUR030351,APP209489,Student Loan,25,1327.82,789.25,0,Active
BUR030352,APP209490,Mortgage,113,7619.2,2643.14,0,Active
BUR030353,APP209490,Credit Card,123,13264.04,9211.53,0,Active
BUR030354,APP209490,Auto Loan,23,13145.05,915.05,0,Active
BUR030355,APP209490,Personal Loan,58,15793.53,8254.76,0,Closed
BUR030356,APP209491,Personal Loan,141,17010.77,9697.57,0,Active
BUR030357,APP209491,Retail Card,146,4422.17,1861.68,0,Active
BUR030358,APP209491,Student Loan,132,10841.81,4800.88,0,Active
BUR030359,APP209492,Personal Loan,34,1390.9,1178.54,0,Active
BUR030360,APP209492,Mortgage,32,765.58,65.88,0,Active
BUR030361,APP209492,Retail Card,101,1653.62,700.09,0,Active
BUR030362,APP209492,Mortgage,5,1781.34,912.09,1,Active
BUR030363,APP209492,Personal Loan,140,1325.5,689.38,0,Active
BUR030364,APP209492,Retail Card,41,6612.91,838.85,0,Active
BUR030365,APP209493,Personal Loan,133,1810.5,105.52,0,Active
BUR030366,APP209493,Student Loan,28,16944.07,7585.8,0,Closed
BUR030367,APP209493,Auto Loan,3,12304.06,5718.22,0,Active
BUR030368,APP209493,Credit Card,71,254.77,115.55,0,Active
BUR030369,APP209493,Credit Card,179,3489.77,1977.12,0,Closed
BUR030370,APP209493,Auto Loan,153,7033.96,1760.89,0,Active
BUR030371,APP209493,Credit Card,52,14807.52,8236.49,0,Active
BUR030372,APP209493,Retail Card,18,2742.98,1038.68,0,Active
BUR030373,APP209494,Student Loan,22,25737.56,3213.64,0,Closed
BUR030374,APP209494,Retail Card,167,4044.38,3514.04,10,Active
BUR030375,APP209494,Credit Card,28,1857.89,1590.13,0,Active
BUR030376,APP209494,Retail Card,23,8700.62,7202.88,0,Active
BUR030377,APP209494,Credit Card,171,708.27,333.48,0,Active
BUR030378,APP209495,Auto Loan,73,8478.54,2500.41,0,Active
BUR030379,APP209495,Credit Card,9,15366.87,6606.47,0,Closed
BUR030380,APP209495,Retail Card,26,200.0,90.21,0,Active
BUR030381,APP209495,Auto Loan,117,5648.47,2494.9,0,Closed
